Date,402203_flow,402222_flow,402205_flow,402206_flow,402204_flow,403220_flow,403227_flow,403223_flow,403230_flow,403241_flow,409017_flow
2021-12-21,1533.16,1834.7,2363.06,56.1,109.51,592.14,304.97,441.14,2062.69,3103.23,11664.149
2021-12-22,1206.2,1677.8,1846.52,51.54,84.21,435.83,272.53,349.12,1593.02,3653.62,9610.645
2021-12-23,1408.39,1387.25,1566.88,49.35,73.51,452.74,248.15,305.36,1491.9,3143.26,8956.153
2021-12-24,1168.56,1460.69,1540.11,47.13,66.82,398.14,231.94,268.73,1408.17,2565.03,9198.904
2021-12-25,651.81,1216.42,1453.76,45.96,62.68,354.42,218.28,253.37,1350.64,2270.55,10525.325
2021-12-26,588.16,834.37,1086.87,44.86,59.59,352.5,204.81,234.2,1293.43,2074.89,12079.591
2021-12-27,564.49,733.94,921.32,43.22,57.27,339.48,186.18,219.21,1251.29,1930.74,12727.488
2021-12-28,546.64,688.22,831.95,41.92,55.31,299.01,177.88,186.04,1180.75,1818.94,12899.363
2021-12-29,802.47,678.64,796.94,40.8,53.37,286.95,170.62,175.28,1087.7,1721.96,15130.027
2021-12-30,827.52,821.83,871.54,40.59,51.67,303.95,163.45,166.99,1027.19,1606.71,16424.737
2021-12-31,969.64,837.91,894.68,39.8,49,310.54,156.43,169.25,1016.83,1480.13,15703.286
2022-01-01,829.64,963.68,987.85,36.66,46.41,310.21,148.38,158.14,1024.79,1391.3,15683.233
2022-01-02,901.13,882.51,978.46,35.9,44.78,310.36,141.35,149.69,1011.7,1336.34,15814.693
2022-01-03,636.19,896.28,953.16,35.52,44.48,277.46,138.01,141.56,992.7,1305.55,15297.579
2022-01-04,498.79,723.53,837.13,35.5,42.97,230.82,128.95,148.99,912.84,1268.98,13640.55
2022-01-05,836.34,623.57,755.66,65.18,57.52,531.15,143.45,148.93,961.81,1246.35,11728.611
2022-01-06,2644.01,1342.09,1050.73,170.29,410.15,927.39,197.44,210.23,2885.3,1257.9,9157.545
2022-01-07,2367.79,3265.3,3016.67,165.33,800.32,842.73,201.08,256.27,3983.53,1625.86,8569.989
2022-01-08,2279.07,3261.26,4044.73,104.4,375.62,845.49,232.32,281.95,4654.36,3163.39,10707.511
2022-01-09,1756.4,2726.87,3503.66,80.77,154.83,599.53,183.77,273.16,3111.34,4386.74,10335.314
2022-01-10,1456.92,2063.68,2570.81,70.62,116.82,381.45,152.8,217.98,2480.56,4608.99,9419.861
2022-01-11,1451.04,1803.04,2341.02,82.47,497.41,473.33,172.29,195.68,2488.17,3989.03,9376.875
2022-01-12,1419.66,1929.16,2641.64,70.26,225.41,480.46,176.26,230.21,2319.94,3313.03,15395.413
2022-01-13,939.25,1621.16,2153.64,64.29,131.52,335.91,144.25,208.05,1940.09,3287.42,21606.475
2022-01-14,1425.87,1311.02,1538.5,68.62,117.41,348.63,152.85,178.96,1733.03,3168.5,20074.616
2022-01-15,2479.45,1950.69,2341.59,90.67,433.75,866.57,349.67,290.29,2927.32,2778.74,17480.392
2022-01-16,1490.49,2689.6,2934.74,74.62,162.05,659.33,228.42,450.83,2610.05,2714.68,21586.096
2022-01-17,1396.68,1774.65,2316.85,70.97,122.53,421.17,175.64,283.02,2058.79,3549.88,23905.756
2022-01-18,1289.37,1659.04,1902.49,69.06,113.68,373.07,156.72,225.28,1857.56,3508.82,22766.892
2022-01-19,753.54,1434.82,1754.62,65.7,99.06,418.42,140.92,195.77,1729.04,2939.07,20252.534
2022-01-20,792.41,1023.23,1274.27,63.62,86.84,477.61,124.45,175.33,1706.56,2558.55,17852.755
2022-01-21,842.54,981.21,1141.74,61.77,82.25,504.61,118.75,155.54,1621.14,2335.05,15281.102
2022-01-22,966.31,1006.13,1107.9,59.6,79.81,513.54,113.53,145.06,1572.43,2206.91,12710.487
2022-01-23,1069.32,1074.84,1168.39,58.13,77.09,510.59,108.5,130.37,1543.53,2083.89,10950.069
2022-01-24,1504.94,1237.47,1143.52,57.32,74.79,513.59,104.04,124.21,1501.95,1975.6,10949.879
2022-01-25,1504.07,1547.44,1516.62,56.5,72.63,540.75,134.39,120.25,1497.96,1888.87,10919.064
2022-01-26,1222.52,1553.16,1581.81,55.97,68.66,559.16,166.28,133.58,1749.89,1810.84,11628.511
2022-01-27,1265.37,1337.87,1464.85,55.81,66.81,507.71,124.4,162.01,1550.04,1811.91,12423.723
2022-01-28,1257.66,1362.72,1426.63,53.87,75.7,575.7,181.5,137.61,1533.98,1922.31,11893.88
2022-01-29,1153.78,1451.48,1627.88,57.92,166.7,1031.29,896,550.29,2498.79,1893.19,9908.019
2022-01-30,1049.81,1357.92,1869.3,53.33,184.73,1930.95,593.04,1246.8,3285.76,2215.84,12753.621
2022-01-31,1252.06,1220.34,1574.08,50.05,107.36,1121.54,412.11,943.62,2745.47,3910.15,23523.97
2022-02-01,1129.73,1407.81,1474.66,62.57,85.69,595.55,317.64,633.83,2021.02,4814.01,18124.28
2022-02-02,808.41,1421.01,1787.28,58.11,150.39,594.19,281.04,841.15,2070.71,4220.58,13706.237
2022-02-03,759.94,1052.12,1401.9,49.16,85.5,589.46,240.27,423.89,1712.19,3816.72,11801.549
2022-02-04,685.37,935.64,1158.65,46.31,72.45,581.42,203.91,338.72,1607.68,3362.03,10783.22
2022-02-05,506.79,843.51,1056.21,44.89,66.93,574.97,187.02,290.93,1535.78,2754.97,10355.655
2022-02-06,601.09,685.65,911.08,43.26,63.26,565.72,173.7,255.9,1475.05,2425.07,10310.139
2022-02-07,615.25,718.62,840.25,41.69,60.55,523.43,156.97,234.45,1404.28,2234.27,10138.023
2022-02-08,933.43,731.53,887.59,40.95,59.19,486.89,144.54,210.81,1328.07,2096.18,10015.569
2022-02-09,1076.85,981.34,939.1,40.15,59.34,474.86,140.03,190.57,1247.72,1968.05,10644.996
2022-02-10,772.5,1065.11,1141.31,39.15,59.27,483.26,137.55,179.33,1206.88,1835.94,12240.127
2022-02-11,592.78,837.34,1018.71,38.09,57.44,490.87,130.15,170.27,1202.96,1704.92,14232.501
2022-02-12,418.19,694.2,860.93,37,54.82,486.35,119.9,162.99,1174.77,1602.79,14671.546
2022-02-13,508.93,544.01,708.38,35.71,52,483.4,114.14,144.27,1153.43,1538.6,12835.216
2022-02-14,988.6,576.42,638.96,34.48,50.69,463.79,109.89,133.01,1110.67,1481.23,10689.592
2022-02-15,814.3,963.99,819.46,33.57,48.97,448.38,105.32,129.65,1054.86,1432.48,9216.66
2022-02-16,902.93,848.44,1005.9,32.81,47.21,338.42,100.77,118.31,1002.19,1372.5,10081.416
2022-02-17,722.39,916.67,913.48,31.79,46.22,299.39,103.61,108,883.25,1292.04,12874.543
2022-02-18,391.02,765.02,958.36,30.66,45.11,305.13,102.08,106.37,894.01,1218.92,16067.836
2022-02-19,385.78,502.4,691.83,29.53,43.73,303.62,85.55,102.79,876.53,1095.77,16224.006
2022-02-20,501.71,451.07,569.47,29.67,43.43,302.96,87.46,94.99,860.1,1039.49,15559.389
2022-02-21,489.66,534.13,583.29,28.92,42.15,302.34,85.75,92.31,854.02,998.94,13821.24
2022-02-22,454.81,526.99,596.44,28.52,41.11,290.84,94.09,96.73,814.3,977.04,12286.555
2022-02-23,461.95,498.09,565.77,27.64,41.02,284.22,142.79,92.57,757.62,959.48,12289.584
2022-02-24,609.29,510.68,574.08,27.79,40.95,283.51,201.85,125.72,776.88,929.68,12489.545
2022-02-25,405.02,638.18,641.21,27.8,43.2,282.54,164.78,187.66,814.48,895.65,12768.699
2022-02-26,391.55,500.77,643.84,26.5,43.36,282.36,115.7,169.68,804.67,923.39,12027.803
2022-02-27,436.79,465.33,542.96,25.98,42.36,281.6,115.11,118.19,770.29,966.85,11147.787
2022-02-28,413.67,485.08,518.58,25.81,41.41,285.9,115.37,102.01,726.64,1000.5,10459.871
2022-03-01,372.55,487.42,707.17,34.95,148.02,418.13,126.41,124.57,848.49,963.59,9889.142
2022-03-02,338.09,484.36,838.12,31.13,246.68,752.48,122.03,193.18,1358.39,912.12,10198.748
2022-03-03,277.65,445.26,688.22,27.57,84.24,415.99,118.49,174.77,1101.14,1011.61,8294.113
2022-03-04,516.66,390.76,531.58,26.43,63.17,273.24,118.03,145.63,789.89,1433.05,6148.796
2022-03-05,705.67,579.88,553.36,63.11,183.85,550.68,188.73,153.54,1049.77,1474.16,5161.979
2022-03-06,689.11,898.28,1056.58,38.5,169.79,581.9,157.28,339.94,1568.72,1401.04,6090.567
2022-03-07,576.74,794.33,1010.01,30.55,81,350.28,137.34,218.6,1095.6,1774.25,10361.829
2022-03-08,588.11,678.03,804.84,28.9,63.96,269.07,131.8,174.4,849.3,1999.93,11934.56
2022-03-09,322.13,675.88,789.72,28.02,57.41,268.36,127.93,159.58,796.02,1696.58,10764.714
2022-03-10,296.54,469.42,627.18,27.67,54.29,265.63,124.14,151.44,766.96,1324.7,11143.714
2022-03-11,393.26,402.97,494.37,27.3,51.32,264.3,114.73,145.1,747.71,1125.56,12642.892
2022-03-12,342.13,467.12,503.5,26.29,49.38,262.01,113.92,135.43,741.22,1027.58,15139.673
2022-03-13,326.15,422.34,491,25.69,47.73,261.06,113.15,130.38,724.19,967.38,14446.662
2022-03-14,496.55,409.72,464.88,25.65,46.53,259.88,115.43,123.37,715.15,924.83,13566.525
2022-03-15,529.53,511.96,455.14,26.42,46.18,258.48,114.68,130.9,726.93,893.81,13600.719
2022-03-16,498.87,580.6,633.87,26.29,46.8,258.16,122.23,135.31,727.09,879.82,14334.384
2022-03-17,812.51,545.83,574.39,26.41,48.91,256.77,132.21,136.26,727.43,883.96,14400.394
2022-03-18,750.27,786.54,628.01,25.16,47.71,287.88,134.82,137.7,717.37,905.75,12356.544
2022-03-19,653.05,750.46,855.9,22.95,46.75,300.44,131.06,141.15,717.29,899.27,10542.978
2022-03-20,800.57,681.08,697.89,23.68,45.4,295.91,125.58,135.59,684.77,881.83,10682.371
2022-03-21,949.39,778.21,739.82,23.64,43.92,291.87,126.54,132.43,691.22,867.17,10535.39
2022-03-22,800.31,951.12,839.49,24.36,42.19,204.56,126.38,133.39,688.73,836.57,11415.96
2022-03-23,252.2,829.67,1009.66,26.36,42.74,158.51,125.61,136.65,619.18,813.07,13584.476
2022-03-24,203.21,419.07,597.78,24.29,42.36,150.6,125.46,132.35,580.57,801.82,15165.981
2022-03-25,190.53,333.32,427.4,23.84,42.19,143.11,125.01,128.74,545.2,773.88,15484.026
2022-03-26,487.7,290.27,359.49,23.36,40.85,132.31,124.54,122.07,519.41,738.14,14057.433
2022-03-27,710.52,454.36,370.3,23.14,39.51,127.97,124.2,120.23,498.43,701.05,14495.094
2022-03-28,487.21,655.63,554.64,22.92,39.11,125.46,123.86,120.75,486.17,666.22,13448.868
2022-03-29,270.3,534.07,601.55,22.53,38.91,121.92,123.42,125.91,485.62,631.52,13207.483
2022-03-30,190.16,407.92,515.85,22.02,37.95,167.39,122.98,117.77,470,605.76,14325.994
2022-03-31,181.2,289.61,352.76,21.33,36.56,160.85,122.77,110.47,512.81,594.4,16401.241
2022-04-01,299.65,265.25,296.39,20.77,35.19,133.06,122.62,112.75,469.69,583.17,16494.324
2022-04-02,314.42,335.39,298.84,20.71,35.29,99.48,123.54,115.59,457.84,576.59,16146.954
2022-04-03,469.77,342.47,341.74,24.76,38.85,90.01,124.22,122.02,448.83,571.57,15070.679
2022-04-04,729.42,491.13,415.56,28.83,41.74,115.15,123.09,134.45,538.67,561.83,13765.343
2022-04-05,517.97,696.99,600.16,23.83,40.7,99.95,128.58,132.12,563.96,554.74,13158.744
2022-04-06,377.91,579.99,634.12,22.72,38.21,113.56,128.8,128.22,493.66,580.42,14139.584
2022-04-07,406.38,466.58,528.42,22.52,38.02,123.84,129,133.07,505.62,637.95,12993.649
2022-04-08,350.01,478.78,499.13,23.47,39.11,123.14,129.68,137.78,511.1,632.07,11966.971
2022-04-09,247.42,438.52,474.36,23.22,42.22,122.67,130.19,141.13,505.14,638.43,11186.742
2022-04-10,241.78,356.44,426,22.43,42.03,124.61,129.56,143.62,504.41,662.07,10061.92
2022-04-11,397.45,322.75,360.98,22.27,39.47,128.07,128.96,142.04,501.61,662.44,8090.401
2022-04-12,407.59,419.39,366.4,21.38,37.27,123.01,128.16,139.6,498.79,648.83,7944.891
2022-04-13,392.66,454.17,441.61,20.77,35.31,115.33,127.56,133.07,479.03,638.38,8395.338
2022-04-14,346.2,422.29,439.33,20.58,33.94,112.73,127.25,130.88,463.38,625.26,12089.399
2022-04-15,261.07,404.38,420.48,20.08,33.6,108.85,127.28,131.33,455.25,611.44,13776.159
2022-04-16,381.61,330.85,368.2,19.71,33.66,107.36,126.52,132.05,450.45,596.02,12796.386
2022-04-17,558.13,396.74,350.76,19.68,32.59,105.09,126.12,128.12,442.88,582.78,10850.314
2022-04-18,840.24,541.48,422.15,20.87,32.7,110.63,131.31,128.1,442.58,572.93,8444.707
2022-04-19,1009.89,811.47,708.13,32.43,45.78,217.3,152.13,164.93,623.36,579.07,7308.282
2022-04-20,1366.54,1074.83,857.62,32.21,72.19,431.84,139.11,220.22,1231.4,617.74,7201.669
2022-04-21,993.84,1307.73,1283,24.05,54.08,379.03,137.18,179.09,1039.67,723.52,7025.856
2022-04-22,449.98,1016.82,1154.41,22.38,44.67,278.72,135.24,158.5,836.45,1162.43,6245.863
2022-04-23,411.95,616.89,824.97,21.71,40.32,223.09,134.18,151.44,717.33,1259.5,5537.96
2022-04-24,336.67,525.63,587.03,21.26,38.13,195.79,133.14,149.94,649.25,1089.86,5177.285
2022-04-25,325.68,456.53,520.3,21.13,36.8,180.13,132.43,147.87,606.5,945.03,4915.572
2022-04-26,334.52,425.79,454.84,21.06,36.6,169.15,129.35,146.83,579.64,856.22,4485.51
2022-04-27,423.48,418.62,435.58,21.31,36.42,161.87,125.93,144.67,560.22,800.12,3445.202
2022-04-28,341.5,492.34,464.04,23.15,43.77,159.33,129.23,145.8,550.41,771.93,3402.702
2022-04-29,573.63,453.44,493.98,22.73,48.38,162.53,127.63,151.59,566.79,742.94,3297.957
2022-04-30,1303.36,628.37,480.91,35.35,58.68,256.34,148.22,162.51,728.59,733.55,3382.391
2022-05-01,1240.04,1282.5,958.67,25.3,61.29,372.58,143.79,189.4,1051.05,752.23,2905.124
2022-05-02,1036.5,1228,1269.93,23.08,46.27,328.25,130.26,172.41,898.33,840.05,3119.873
2022-05-03,627.17,1057.21,1129.2,22.22,42.18,269.27,112.26,159.85,783.54,1118.22,3102.035
2022-05-04,694.95,751.75,915.03,22.1,40.98,233.85,117.54,142.52,713.02,1130.26,2875.829
2022-05-05,1140.65,773.84,707.94,22.27,40.74,220.02,113.51,142.21,676.93,1017.07,2414.386
2022-05-06,915.88,1114.53,951.86,22.11,39.42,207.7,103.36,141.21,657.81,920.09,1832.805
2022-05-07,471.29,941.39,1021.49,23.72,42.68,203.75,121.97,133.04,652.4,859.28,1573.217
2022-05-08,743.32,636.27,793.62,25.62,45.49,212.08,136.38,141.45,691.48,830.34,1670.016
2022-05-09,1192.98,802.76,634.99,23.04,45.09,233.16,135.58,157.77,725.04,817.56,1442.884
2022-05-10,746.53,1136.68,1027.63,22.3,41.66,515.55,134.59,156.85,730.91,825.55,1238.541
2022-05-11,743,821.17,970.66,22.15,40.31,698.49,133.83,155.59,1058.63,869.89,1566.054
2022-05-12,737.92,811.54,805.18,27.84,53.86,679.58,141.18,161.37,1073.69,903.9,1583.778
2022-05-13,1161.58,897.45,896.15,32.99,102.33,663.07,151.28,182.45,1338.18,1131.99,1413.041
2022-05-14,1041.78,1261.8,1137.15,27.83,81.88,653.31,159.84,200.69,1396.94,1281.43,1638.414
2022-05-15,950.08,1133.47,1252.12,27.34,74.47,648.56,165.36,211.39,1486.66,1482.32,2782.083
2022-05-16,1009.24,1044.38,1103.91,24.75,61.27,642.66,159.97,207.81,1345.75,1643.14,2956.892
2022-05-17,1014.76,1073.63,1043.08,23.55,54.87,633.38,155.99,197.24,1258.17,1719.5,2796.78
2022-05-18,1011.64,1073,1073.92,24.12,51.65,627.11,155.33,192.44,1222.56,1658.24,2984.974
2022-05-19,1168.53,1087.17,1030.58,24.05,49.96,619,144.03,190.14,1241.15,1572.93,4325.739
2022-05-20,1031.53,1191.9,1161.59,23.05,46.48,606.8,128.32,180.09,1170.92,1519.61,4561.56
2022-05-21,867.31,1077.53,1144.19,22.47,43.72,593.8,141.43,163.55,1117.78,1508.39,5671.945
2022-05-22,702.64,933.63,998.19,22.17,43.12,581.34,139.95,171.44,1079.22,1460.05,6934.995
2022-05-23,892.96,797.68,884.25,21.91,43.06,296.83,138.69,169.88,993.8,1389.77,7620.512
2022-05-24,1273.3,958.66,818.42,21.81,43.44,205.13,137.36,167.65,685.91,1335.05,7797.339
2022-05-25,1171.63,1253.82,1162.08,21.81,42.43,244.71,136.6,167.6,736.23,1257.25,8317.646
2022-05-26,1083.18,1195.38,1189.17,22.91,42.78,302.21,151.12,169.29,748.92,1046.5,8410.864
2022-05-27,1147.78,1135.35,1163.11,25.81,53.94,328.88,170.28,190.72,899.85,970.95,7874.881
2022-05-28,1091.95,1240.94,1180.84,26.66,76.93,330.27,169.31,213.62,885.97,974.82,7827.637
2022-05-29,987.62,1168.6,1271.95,23.68,57.43,331.02,167.08,214.92,863.38,1079.31,7840.227
2022-05-30,949.25,1089.51,1136.04,32.16,97.26,371.01,175.67,216.11,868.91,1167.71,7953.745
2022-05-31,1021,1208.92,1397.39,46.31,218.75,474.84,191.6,251.97,1149.36,1225.57,7888.046
2022-06-01,915.2,1252.71,1472.24,42.16,148.86,476.36,200.47,285.51,1285.33,1269.84,8239.049
2022-06-02,1139.17,1111.45,1282.39,32.62,95.77,475.86,294.77,276.29,1197.43,1466.31,8282.692
2022-06-03,831.45,1215.81,1250.28,29.22,79.26,472.86,295.21,351.77,1136.85,1676.38,7993.475
2022-06-04,619.25,969.54,1189.01,30.27,75.42,470.31,291.28,351,1117.78,1669.62,8417.726
2022-06-05,1037.53,818.58,969.08,50.7,100.81,482.28,570.7,370.55,1408.63,1640.69,9943.698
2022-06-06,3376.34,1856.76,1578.33,129.7,602.59,2655.34,4290.08,2263.72,7046.09,1779.17,9525.288
2022-06-07,2354.36,3452.32,3143.29,78.58,371.02,4444.69,2918.68,4352.66,8547.32,3264.26,10232.051
2022-06-08,1633.8,2785.25,3438.66,61.75,259.23,3380.68,2157.43,3580.59,6778.44,6823.24,11964.264
2022-06-09,1590.36,2039.62,2557.56,65.49,166.14,2579.52,1770.64,2511.7,5382.25,9080.21,12327.51
2022-06-10,1351.34,1897.79,2151.62,59.75,162.67,2178.83,1700.81,2184.49,4743.45,9724.62,11574.112
2022-06-11,1384.75,1695.76,1886.32,50.48,140.35,1930.8,1605.94,2068.45,4300.8,8946.38,12129.634
2022-06-12,1335.81,1616.87,1815.94,47.08,122.47,1729,1494.08,1935.42,3925.77,7713.15,12528.173
2022-06-13,1534.87,1576.7,1679.37,43.31,110.47,1554.6,1338.71,1795.09,3593.02,6848.15,13071.102
2022-06-14,1185.66,1702.88,1712.82,41.16,101.29,1388.13,1170.21,1593.8,3246.9,6261.19,12922.299
2022-06-15,1363.31,1324,1664.27,41.69,97.35,1266.66,1031.14,1421.34,3022.92,5742.23,12945.433
2022-06-16,1964.48,1691.52,1572.33,70.77,343.81,1483.47,1284.02,1631.98,4280.67,5227.49,14138.478
2022-06-17,3172.16,2349.38,2418.99,59.95,238.44,1928.3,1502.31,2020.23,4963.57,5077.31,17640.722
2022-06-18,2138.72,3196.31,2851.5,51.78,153.92,1812.58,1395.45,1949.72,4526.97,6092.21,19737.899
2022-06-19,1422.86,2282.39,2862.93,48.84,129.19,1619.19,1223.74,1734.5,4077.98,6805.88,22144.969
2022-06-20,1343.62,1725.25,1994.08,47.26,119.42,1456.83,1069.89,1535.98,3686.96,6708.24,23601.837
2022-06-21,1795.87,1624.2,1845.47,80.49,315.11,1665.66,1259.21,1554.07,4610.02,6225.43,22683.42
2022-06-22,2220.76,2387.17,2350.88,67.11,249.22,2243.78,1408.85,2177.58,5779.05,5851.86,21680.534
2022-06-23,2194.57,2535.62,2766.97,66.54,207.07,2097.3,1441.68,2007.61,5441.42,6715.01,21404.704
2022-06-24,2412.51,2482.67,2710.76,79.68,244.11,2142.21,1687.21,2157.07,5599.94,7679.86,21364.433
2022-06-25,2861.79,2896.9,2822.18,75.98,258.05,2450.05,2158.65,2576.24,6081.54,7943.82,20304.086
2022-06-26,2317.92,3099.46,3121.49,71.63,173.13,2324.5,1917.2,2656.56,5761.51,8282.93,19062.858
2022-06-27,2313.07,2677.78,2944.32,73.9,159.65,2212.44,1680.16,2419.35,5633.74,8734.56,18778.474
2022-06-28,2335.56,2656.14,2734.19,69.18,141.17,1984.23,1412,2097.67,5042.23,8813.46,18634.549
2022-06-29,2392.21,2670.58,2701.24,67.79,132.31,1772.78,1231.69,1817.51,4551.02,8520.93,18345.028
2022-06-30,2407.98,2728.1,2716.54,66.92,128.64,1618.2,1089.06,1619.38,4188.33,7818.82,18300.546
2022-07-01,1993.52,2607.26,2782.16,64.75,120.91,1479.55,970.03,1461.06,3844.4,7030.24,18301.509
2022-07-02,1535.19,2232.8,2442.52,62.68,114.63,1349.09,869.88,1326.38,3513.66,6381.23,18346.527
2022-07-03,1429.74,1832.53,2059.41,61.25,110.32,1239.91,784.95,1208.9,3243.17,5818.36,18043.043
2022-07-04,1270.07,1670.72,1846.42,59.78,106.67,1148.62,710.85,1099.32,3044.49,5318.57,17683.901
2022-07-05,1361.87,1546.85,1682.55,58.41,102.21,1066.46,655.2,1003.5,2864.26,4888.1,17447.803
2022-07-06,1437.37,1582.5,1667.93,57.65,99.06,992.74,608.14,921.11,2704.79,4526.98,17290.301
2022-07-07,1476.34,1639.15,1692.23,57.51,97.43,935.63,573.48,855.94,2575.38,4210.14,17261.388
2022-07-08,1330.3,1654.96,1739.35,56.93,96.73,879.75,547.44,808.04,2452.84,3949.44,16854.722
2022-07-09,1307.47,1522.7,1653.04,56.06,95.4,852.3,545.26,782.12,2371.67,3740.78,15602.852
2022-07-10,1243.64,1488.54,1587.32,55.19,92.66,807.74,540.34,761.79,2253.02,3567.77,14528.696
2022-07-11,1149.8,1399.38,1546.27,54.9,89.5,751.27,501.57,740.24,2135.55,3427.67,13539.742
2022-07-12,1401.24,1370.27,1408.69,55.03,91.06,726.47,445.01,661.52,2048.22,3286.28,12651.256
2022-07-13,1336.37,1555.56,1587.81,55,113.97,728.54,446.4,641.93,2056.15,3165.31,11431.362
2022-07-14,1098.86,1445.46,1632.41,52.65,98.71,716.14,437,623.02,1965.29,3035.9,11585.378
2022-07-15,1245.31,1292.6,1391.33,51.84,90.2,690.05,434.55,598.56,1875.06,2966.43,11765.835
2022-07-16,1018.13,1382.31,1470.37,51.78,88.54,671.75,436.63,587.91,1813.25,2882.51,12144.291
2022-07-17,1202.98,1193.04,1428.48,86.86,247.1,691,498.26,628.25,2082.78,2797.32,13620.531
2022-07-18,1667.39,1878.02,2002,71.08,344.25,1009.25,578.92,1212.69,3153.06,2767.01,14409.812
2022-07-19,1456.26,1935.95,2297.5,58.79,147.5,1105.4,606.09,1005.13,2841.87,3366.8,16863.521
2022-07-20,1373.71,1646.21,1958.2,55.63,121.28,1042.77,591.21,917.62,2636.64,4251.09,19175.51
2022-07-21,1415.5,1584.8,1733.63,54.07,111.1,964.49,572.51,855.8,2476.1,4123,19716.822
2022-07-22,1062.87,1524.08,1708.63,52.29,105.45,942.87,560.97,813.88,2364.83,3833.82,20152.387
2022-07-23,1063.59,1285.93,1467.05,51.02,102.58,879.5,553.84,788.4,2282.09,3596.84,20082.089
2022-07-24,908.19,1203.37,1413.23,50.35,101.23,823.42,517.79,773.56,2178.6,3444.01,18592.895
2022-07-25,904,1106.31,1255.3,50.85,100.42,776.84,385.61,675.92,2119.03,3324.25,17121.293
2022-07-26,1269.08,1129.81,1308.78,61.79,139.2,914.87,639.25,1079.23,2617.52,3261.37,16365.207
2022-07-27,1238.7,1492.27,1461.39,52.79,123.68,1079.22,705.15,1251.61,2720.97,3331.07,16288.653
2022-07-28,1226.69,1396.11,1624.19,53.64,112.93,1087.51,727.11,1118.14,2697.44,3998.58,15541.115
2022-07-29,1228.05,1413.64,1508.34,50.65,110.27,1162.46,759.59,1135.69,2729.32,4204.44,15861.996
2022-07-30,1135.18,1364.56,1519.42,48.94,100.69,1093.64,741.63,1104.41,2666.96,4121.53,15584.148
2022-07-31,1049.91,1283.65,1418.25,48.93,97.82,1014.9,718.53,1062.77,2548.44,4098.78,15584.901
2022-08-01,1136.69,1201.45,1365.78,58.93,122.22,1163.7,872,1155.13,2989.87,3998.19,15472.804
2022-08-02,1476.48,1398.61,1370.16,51.9,115.59,1453.4,948.13,1387.97,3404.85,3927.36,15411.993
2022-08-03,2701.69,1737.92,1755.29,100.04,385.76,2531.62,2124.18,1917.9,5530.27,4471.11,15099.036
2022-08-04,5221.52,3469.68,0,119.55,641.62,5292.36,2613.75,4287.07,11310.13,5219.01,14803.698
2022-08-05,4893.49,4546.34,0,104.69,406.54,4639,2292.83,3805.44,11167.88,7911.35,16214.241
2022-08-06,4647.09,4876.23,0,181.35,409.5,7007.65,3055.41,4149.25,14702.11,10847.8,18808.374
2022-08-07,4120.69,4846.1,0,159.91,335.33,7561.33,2833.06,5172.72,16720.7,12806.65,25801.675
2022-08-08,3990.17,4766.99,0,141.76,270.59,6353.52,2360.8,4272.83,14598.55,14400.92,32618.498
2022-08-09,3426.63,4597.1,0,130.77,214.21,5211.74,1935.55,3496.45,12213.92,16160.56,37919.963
2022-08-10,3004.78,4281.15,0,121.98,175.48,4252.82,1556.05,2788.6,10186.3,18247.24,39414.639
2022-08-11,2591.41,3663.65,0,137.36,211.88,3676,1583.75,2311.34,8789.5,18541.81,39415.502
2022-08-12,3684.47,3753.35,0,195.96,815.19,4333.09,2048.58,3229.96,10231.34,16786.71,39163.243
2022-08-13,2710.32,4429.27,0,145.74,353.58,4100.05,1736.5,3277.95,9264.43,14689.3,39266.931
2022-08-14,2409.18,3793.66,0,147.2,292.7,3784.42,1608.79,2767.67,8614.41,14016.4,39515.855
2022-08-15,2898.95,3288.13,0,205.36,397.49,4083.55,1698.99,2677.18,9935.17,13991.77,39464.161
2022-08-16,3128.14,3706.46,0,206.9,367.02,4778.21,2081.77,2856.32,10636.66,13528.69,39156.214
2022-08-17,3007.9,3831.81,0,205.97,259.05,4993.81,2041.64,3045.07,10757.42,13431.47,38871.556
2022-08-18,2702.49,3656.35,0,208.13,227.78,4711.96,1879.79,2824.15,10265.55,13878.01,39642.194
2022-08-19,4599.78,3714.46,0,271.44,516.1,6343.17,2849.76,3526.47,13460.97,14331.37,39728.578
2022-08-20,4355.38,4476.48,0,295.48,476.38,7162.24,3334.87,4788.78,15095.87,14525.17,40221.498
2022-08-21,3652.12,4774.49,0,286.4,356.27,7366.7,3402.85,5194.6,15491.4,15199.09,40459.758
2022-08-22,3095.44,4650.25,0,289.03,285.85,6809.04,2876.25,4664.98,14580.51,17027.27,40614.195
2022-08-23,5034.44,4345.53,0,357.47,643.36,7812.69,3098.05,4982.21,18046.46,19718.04,40876.176
2022-08-24,3893.83,4738.63,0,292.04,346.85,7334.06,2511.32,4956.01,16917.05,21365.56,40590.413
2022-08-25,3691.29,4744.44,0,283.44,307.38,6640.25,2296.55,4020.84,15610.82,23276.01,40379.049
2022-08-26,3573.42,4586.3,0,264.96,264.17,5805.01,1985.97,3504.13,13749.39,24877.36,40252.986
2022-08-27,2785.52,4394.21,0,249.05,231.39,4957.54,1732.14,2957.44,11890.17,23731.65,40437.272
2022-08-28,2411.56,3790.27,0,235.78,216.43,4271.85,1528.85,2574.36,10405.86,21388.95,40675.305
