Year,eventYears,numAchieved,numEvents,numEventsAll,eventLength,eventLengthAchieved,totalEventDays,totalEventDaysAchieved,maxEventDays,maxRollingEvents,maxRollingAchievement,missingDays,totalPossibleDays,ewrCode,scenario,gauge,pu,State,SWSDLName,Multigauge,rollingMaxInterEvent,rollingMaxInterEventAchieved
1917,1,1,1,1,13.0,13.0,13,13,13,13,1,0,365,LF1_P,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,1535,0
1918,0,0,0,0,0.0,0.0,0,0,0,0,0,0,365,LF1_P,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,638,1
1919,0,0,0,0,0.0,0.0,0,0,0,0,0,0,366,LF1_P,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,1004,1
1920,1,2,2,4,4.25,6.0,17,12,6,6,1,0,365,LF1_P,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,1008,1
1921,1,3,3,3,16.0,16.0,48,48,21,21,1,0,365,LF1_P,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,279,1
1922,0,0,0,0,0.0,0.0,0,0,0,0,0,0,365,LF1_P,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,644,1
1923,0,0,0,0,0.0,0.0,0,0,0,0,0,0,366,LF1_P,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,1010,1
1924,0,0,0,0,0.0,0.0,0,0,0,0,0,0,365,LF1_P,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,1375,0
1925,0,0,0,2,3.0,0.0,6,0,4,4,0,0,365,LF1_P,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,1740,0
1926,0,0,0,0,0.0,0.0,0,0,0,0,0,0,365,LF1_P,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,2105,0
1927,0,0,0,0,0.0,0.0,0,0,0,0,0,0,366,LF1_P,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,2471,0
1928,1,1,1,1,16.0,16.0,16,16,16,16,1,0,365,LF1_P,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,2486,0
1929,0,0,0,0,0.0,0.0,0,0,0,0,0,0,365,LF1_P,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,699,1
1930,1,1,1,2,5.5,8.0,11,8,8,8,1,0,365,LF1_P,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,753,1
1931,0,0,0,1,4.0,0.0,4,0,4,4,0,0,366,LF1_P,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,669,1
1932,0,0,0,0,0.0,0.0,0,0,0,0,0,0,365,LF1_P,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,1034,1
1933,0,0,0,2,2.5,0.0,5,0,3,3,0,0,365,LF1_P,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,1399,0
1934,0,0,0,4,1.25,0.0,5,0,2,2,0,0,365,LF1_P,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,1764,0
1935,0,0,0,0,0.0,0.0,0,0,0,0,0,0,366,LF1_P,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,2130,0
1936,0,0,0,0,0.0,0.0,0,0,0,0,0,0,365,LF1_P,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,2495,0
1937,0,0,0,0,0.0,0.0,0,0,0,0,0,0,365,LF1_P,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,2860,0
1938,0,0,0,1,1.0,0.0,1,0,1,1,0,0,365,LF1_P,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,3225,0
1939,0,0,0,0,0.0,0.0,0,0,0,0,0,0,366,LF1_P,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,3591,0
1940,0,0,0,0,0.0,0.0,0,0,0,0,0,0,365,LF1_P,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,3956,0
1941,0,0,0,0,0.0,0.0,0,0,0,0,0,0,365,LF1_P,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,4321,0
1942,0,0,0,2,2.0,0.0,4,0,3,3,0,0,365,LF1_P,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,4686,0
1943,0,0,0,0,0.0,0.0,0,0,0,0,0,0,366,LF1_P,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,5052,0
1944,0,0,0,1,2.0,0.0,2,0,2,2,0,0,365,LF1_P,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,5417,0
1945,1,1,1,2,7.0,13.0,14,13,13,13,1,0,365,LF1_P,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,5429,0
1946,0,0,0,1,1.0,0.0,1,0,1,1,0,0,365,LF1_P,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,705,1
1947,0,0,0,1,1.0,0.0,1,0,1,1,0,0,366,LF1_P,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,1071,1
1948,0,0,0,1,2.0,0.0,2,0,2,2,0,0,365,LF1_P,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,1436,0
1949,0,0,0,0,0.0,0.0,0,0,0,0,0,0,365,LF1_P,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,1801,0
1950,1,3,3,3,19.666666666666668,19.666666666666668,59,59,29,29,1,0,365,LF1_P,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,273,1
1951,0,0,0,0,0.0,0.0,0,0,0,0,0,0,366,LF1_P,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,639,1
1952,0,0,0,2,1.5,0.0,3,0,2,2,0,0,365,LF1_P,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,1004,1
1953,0,0,0,0,0.0,0.0,0,0,0,0,0,0,365,LF1_P,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,1369,0
1954,0,0,0,1,2.0,0.0,2,0,2,2,0,0,365,LF1_P,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,1734,0
1955,0,0,0,0,0.0,0.0,0,0,0,0,0,0,366,LF1_P,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,2100,0
1956,1,1,1,1,29.0,29.0,29,29,29,29,1,0,365,LF1_P,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,336,1
1957,0,0,0,0,0.0,0.0,0,0,0,0,0,0,365,LF1_P,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,701,1
1958,0,0,0,0,0.0,0.0,0,0,0,0,0,0,365,LF1_P,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,1066,1
1959,0,0,0,2,1.5,0.0,3,0,2,2,0,0,366,LF1_P,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,1432,0
1960,0,0,0,0,0.0,0.0,0,0,0,0,0,0,365,LF1_P,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,1797,0
1961,0,0,0,0,0.0,0.0,0,0,0,0,0,0,365,LF1_P,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,2162,0
1962,1,1,1,3,2.3333333333333335,5.0,7,5,5,5,1,0,365,LF1_P,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,2172,0
1963,0,0,0,1,2.0,0.0,2,0,2,2,0,0,366,LF1_P,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,716,1
1964,0,0,0,2,1.5,0.0,3,0,2,2,0,0,365,LF1_P,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,1081,1
1965,0,0,0,1,3.0,0.0,3,0,3,3,0,0,365,LF1_P,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,1446,0
1966,0,0,0,3,2.3333333333333335,0.0,7,0,3,3,0,0,365,LF1_P,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,1811,0
1967,0,0,0,0,0.0,0.0,0,0,0,0,0,0,366,LF1_P,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,2177,0
1968,1,2,2,3,6.333333333333333,8.0,19,16,11,11,1,0,365,LF1_P,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,2195,0
1969,0,0,0,1,1.0,0.0,1,0,1,1,0,0,365,LF1_P,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,675,1
1970,0,0,0,3,2.3333333333333335,0.0,7,0,3,3,0,0,365,LF1_P,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,1040,1
1971,0,0,0,0,0.0,0.0,0,0,0,0,0,0,366,LF1_P,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,1406,0
1972,0,0,0,0,0.0,0.0,0,0,0,0,0,0,365,LF1_P,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,1771,0
1973,0,0,0,2,1.5,0.0,3,0,2,2,0,0,365,LF1_P,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,2136,0
1974,0,0,0,0,0.0,0.0,0,0,0,0,0,0,365,LF1_P,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,2501,0
1975,1,1,1,2,3.5,5.0,7,5,5,5,1,0,366,LF1_P,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,2564,0
1976,1,1,1,1,7.0,7.0,7,7,7,7,1,0,365,LF1_P,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,331,1
1977,0,0,0,0,0.0,0.0,0,0,0,0,0,0,365,LF1_P,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,696,1
1978,1,3,3,3,6.0,6.0,18,18,8,8,1,0,365,LF1_P,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,699,1
1979,0,0,0,0,0.0,0.0,0,0,0,0,0,0,366,LF1_P,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,655,1
1980,0,0,0,0,0.0,0.0,0,0,0,0,0,0,365,LF1_P,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,1020,1
1981,1,1,1,2,6.5,10.0,13,10,10,10,1,0,365,LF1_P,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,1043,1
1982,0,0,0,0,0.0,0.0,0,0,0,0,0,0,365,LF1_P,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,697,1
1983,1,2,2,3,8.666666666666666,12.0,26,24,17,17,1,0,366,LF1_P,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,722,1
1984,1,1,1,3,6.0,12.0,18,12,12,12,1,0,365,LF1_P,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,328,1
1985,0,0,0,2,1.5,0.0,3,0,2,2,0,0,365,LF1_P,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,693,1
1986,0,0,0,0,0.0,0.0,0,0,0,0,0,0,365,LF1_P,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,1058,1
1987,0,0,0,0,0.0,0.0,0,0,0,0,0,0,366,LF1_P,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,1424,0
1988,1,2,2,6,3.6666666666666665,6.5,22,13,8,8,1,0,365,LF1_P,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,1429,0
1989,0,0,0,1,2.0,0.0,2,0,2,2,0,0,365,LF1_P,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,648,1
1990,0,0,0,2,2.5,0.0,5,0,4,4,0,0,365,LF1_P,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,1013,1
1991,0,0,0,0,0.0,0.0,0,0,0,0,0,0,366,LF1_P,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,1379,0
1992,0,0,0,1,1.0,0.0,1,0,1,1,0,0,365,LF1_P,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,1744,0
1993,0,0,0,0,0.0,0.0,0,0,0,0,0,0,365,LF1_P,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,2109,0
1994,0,0,0,0,0.0,0.0,0,0,0,0,0,0,365,LF1_P,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,2474,0
1995,0,0,0,0,0.0,0.0,0,0,0,0,0,0,366,LF1_P,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,2840,0
1996,0,0,0,2,2.0,0.0,4,0,3,3,0,0,365,LF1_P,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,3205,0
1997,0,0,0,0,0.0,0.0,0,0,0,0,0,0,365,LF1_P,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,3570,0
1998,1,5,5,6,8.0,9.4,48,47,17,17,1,0,365,LF1_P,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,3589,0
1999,0,0,0,0,0.0,0.0,0,0,0,0,0,0,366,LF1_P,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,648,1
2000,0,0,0,0,0.0,0.0,0,0,0,0,0,0,365,LF1_P,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,1013,1
2001,0,0,0,0,0.0,0.0,0,0,0,0,0,0,365,LF1_P,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,1378,0
2002,0,0,0,0,0.0,0.0,0,0,0,0,0,0,365,LF1_P,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,1743,0
2003,0,0,0,0,0.0,0.0,0,0,0,0,0,0,366,LF1_P,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,2109,0
2004,0,0,0,0,0.0,0.0,0,0,0,0,0,0,365,LF1_P,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,2474,0
2005,0,0,0,0,0.0,0.0,0,0,0,0,0,0,365,LF1_P,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,2839,0
2006,0,0,0,0,0.0,0.0,0,0,0,0,0,0,365,LF1_P,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,3204,0
2007,1,1,1,1,5.0,5.0,5,5,5,5,1,0,366,LF1_P,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,3256,0
2008,0,0,0,0,0.0,0.0,0,0,0,0,0,0,365,LF1_P,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,674,1
2009,0,0,0,0,0.0,0.0,0,0,0,0,0,0,365,LF1_P,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,1039,1
2010,1,4,4,6,6.666666666666667,8.0,40,32,10,10,1,0,365,LF1_P,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,1080,1
2011,0,0,0,0,0.0,0.0,0,0,0,0,0,0,366,LF1_P,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,639,1
2012,0,0,0,0,0.0,0.0,0,0,0,0,0,0,365,LF1_P,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,1004,1
2013,0,0,0,1,2.0,0.0,2,0,2,2,0,0,365,LF1_P,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,1369,0
2014,0,0,0,0,0.0,0.0,0,0,0,0,0,0,365,LF1_P,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,1734,0
2015,0,0,0,0,0.0,0.0,0,0,0,0,0,0,366,LF1_P,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,2100,0
2016,1,2,2,3,7.666666666666667,10.5,23,21,13,13,1,0,365,LF1_P,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,2154,0
2017,0,0,0,0,0.0,0.0,0,0,0,0,0,0,365,LF1_P,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,640,1
2018,0,0,0,0,0.0,0.0,0,0,0,0,0,0,365,LF1_P,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,1005,1
2019,0,0,0,0,0.0,0.0,0,0,0,0,0,0,366,LF1_P,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,1371,0
2020,0,0,0,0,0.0,0.0,0,0,0,0,0,0,365,LF1_P,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,1736,0
2021,1,3,3,3,10.0,10.0,30,30,19,19,1,0,365,LF1_P,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,1738,0
2022,1,4,4,6,4.833333333333333,6.0,29,24,8,8,1,0,365,LF1_P,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,369,1
1889,1,1,1,3,111.33333333333333,111.33333333333333,334,334,226,226,1,0,365,BF1_a,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,18,1
1890,1,1,1,6,34.166666666666664,34.166666666666664,205,205,92,92,0,0,365,BF1_a,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,77,1
1891,1,1,1,3,112.66666666666667,112.66666666666667,338,338,115,115,0,0,366,BF1_a,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,20,1
1892,1,1,1,1,365.0,365.0,365,365,365,365,1,0,365,BF1_a,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,0,1
1893,1,1,1,8,32.0,32.0,256,256,104,104,0,0,365,BF1_a,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,35,1
1894,0,0,0,5,29.0,29.0,145,145,65,65,0,0,365,BF1_a,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,103,0
1895,0,0,0,17,7.294117647058823,7.294117647058823,124,124,82,82,0,0,366,BF1_a,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,196,0
1896,1,1,1,9,20.77777777777778,20.77777777777778,187,187,122,122,0,0,365,BF1_a,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,86,1
1897,1,1,1,7,31.714285714285715,31.714285714285715,222,222,122,122,0,0,365,BF1_a,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,56,1
1898,1,1,1,7,32.0,32.0,224,224,158,158,0,0,365,BF1_a,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,74,1
1899,0,0,0,6,23.666666666666668,23.666666666666668,142,142,41,41,0,0,365,BF1_a,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,146,0
1900,0,0,0,5,17.8,17.8,89,89,43,43,0,0,365,BF1_a,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,121,0
1901,0,0,0,6,14.666666666666666,14.666666666666666,88,88,29,29,0,0,365,BF1_a,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,151,0
1902,0,0,0,5,16.0,16.0,80,80,41,41,0,0,365,BF1_a,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,298,0
1903,1,1,1,3,112.0,112.0,336,336,244,244,1,0,366,BF1_a,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,29,1
1904,1,1,1,8,26.875,26.875,215,215,99,99,0,0,365,BF1_a,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,52,1
1905,0,0,0,10,9.4,9.4,94,94,57,57,0,0,365,BF1_a,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,133,0
1906,1,1,1,5,33.4,33.4,167,167,59,59,0,0,365,BF1_a,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,148,0
1907,0,0,0,14,8.857142857142858,8.857142857142858,124,124,48,48,0,0,366,BF1_a,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,97,0
1908,0,0,0,11,9.181818181818182,9.181818181818182,101,101,28,28,0,0,365,BF1_a,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,130,0
1909,1,1,1,5,32.4,32.4,162,162,51,51,0,0,365,BF1_a,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,93,1
1910,0,0,0,4,23.5,23.5,94,94,47,47,0,0,365,BF1_a,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,122,0
1911,0,0,0,8,7.375,7.375,59,59,18,18,0,0,366,BF1_a,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,286,0
1912,0,0,0,6,20.833333333333332,20.833333333333332,125,125,51,51,0,0,365,BF1_a,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,120,0
1913,0,0,0,7,11.285714285714286,11.285714285714286,79,79,39,39,0,0,365,BF1_a,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,78,1
1914,0,0,0,4,13.0,13.0,52,52,16,16,0,0,365,BF1_a,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,165,0
1915,0,0,0,6,9.5,9.5,57,57,17,17,0,0,366,BF1_a,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,349,0
1916,1,1,1,6,33.666666666666664,33.666666666666664,202,202,76,76,0,0,365,BF1_a,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,82,1
1917,1,1,1,2,96.5,96.5,193,193,190,190,1,0,365,BF1_a,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,160,0
1918,0,0,0,6,25.333333333333332,25.333333333333332,152,152,77,77,0,0,365,BF1_a,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,111,0
1919,0,0,0,2,10.5,10.5,21,21,18,18,0,0,366,BF1_a,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,250,0
1920,1,1,1,7,34.42857142857143,34.42857142857143,241,241,114,114,0,0,365,BF1_a,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,71,1
1921,1,1,1,3,88.0,88.0,264,264,247,247,1,0,365,BF1_a,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,77,1
1922,1,1,1,9,19.88888888888889,19.88888888888889,179,179,84,84,0,0,365,BF1_a,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,61,1
1923,0,0,0,3,18.333333333333332,18.333333333333332,55,55,45,45,0,0,366,BF1_a,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,113,0
1924,1,1,1,7,31.142857142857142,31.142857142857142,218,218,168,168,1,0,365,BF1_a,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,121,0
1925,1,1,1,7,29.0,29.0,203,203,55,55,0,0,365,BF1_a,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,121,0
1926,0,0,0,2,71.0,71.0,142,142,128,128,0,0,365,BF1_a,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,146,0
1927,1,1,1,6,38.333333333333336,38.333333333333336,230,230,194,194,1,0,366,BF1_a,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,132,0
1928,1,1,1,8,31.375,31.375,251,251,143,143,0,0,365,BF1_a,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,43,1
1929,0,0,0,6,20.666666666666668,20.666666666666668,124,124,54,54,0,0,365,BF1_a,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,86,1
1930,1,1,1,9,19.77777777777778,19.77777777777778,178,178,42,42,0,0,365,BF1_a,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,89,1
1931,0,0,0,6,20.5,20.5,123,123,46,46,0,0,366,BF1_a,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,114,0
1932,0,0,0,5,20.8,20.8,104,104,55,55,0,0,365,BF1_a,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,141,0
1933,1,1,1,5,45.0,45.0,225,225,163,163,1,0,365,BF1_a,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,121,0
1934,0,0,0,8,19.125,19.125,153,153,65,65,0,0,365,BF1_a,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,97,0
1935,0,0,0,5,23.2,23.2,116,116,40,40,0,0,366,BF1_a,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,186,0
1936,0,0,0,6,19.666666666666668,19.666666666666668,118,118,48,48,0,0,365,BF1_a,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,137,0
1937,0,0,0,9,8.555555555555555,8.555555555555555,77,77,27,27,0,0,365,BF1_a,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,134,0
1938,0,0,0,11,9.545454545454545,9.545454545454545,105,105,22,22,0,0,365,BF1_a,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,77,1
1939,0,0,0,5,16.2,16.2,81,81,28,28,0,0,366,BF1_a,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,121,0
1940,0,0,0,6,22.833333333333332,22.833333333333332,137,137,49,49,0,0,365,BF1_a,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,214,0
1941,0,0,0,12,7.333333333333333,7.333333333333333,88,88,43,43,0,0,365,BF1_a,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,144,0
1942,0,0,0,4,38.5,38.5,154,154,61,61,0,0,365,BF1_a,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,124,0
